#pragma omp atomic read
v = x;
if (v != -8)"
./315333330/atomic-14.c@55@ATOMIC@#pragma omp atomic capture@"{ v = x; x = x - (1 | 2); }
if (v != -5)
abort ();
#pragma omp atomic read
v = x;
if (v != -8)
abort ();
#pragma omp atomic
x = x * (-4 / 2);
#pragma omp atomic read"
./315333330/atomic-14.c@76@ATOMIC@#pragma omp atomic capture@"{
p[foo (), 0] += 6;
v = p[foo (), 0];
}
if (cnt != 4 || v != 6)
abort ();
#pragma omp atomic capture
{
v = p[foo (), 0];
p[foo (), 0] += 6;"
./315333330/atomic-14.c@83@ATOMIC@#pragma omp atomic capture@"{
v = p[foo (), 0];
p[foo (), 0] += 6;
}
if (cnt != 6 || v != 6)
abort ();
#pragma omp atomic read
v = x;
if (v != 12)
abort ();"
./315333330/atomic-14.c@94@ATOMIC@#pragma omp atomic capture@"{
p[foo (), 0] = p[foo (), 0] + 6;
v = p[foo (), 0];
}
if (cnt != 9 || v != 18)
abort ();
#pragma omp atomic capture
{
v = p[foo (), 0];
p[foo (), 0] = p[foo (), 0] + 6;"
./315333330/atomic-14.c@101@ATOMIC@#pragma omp atomic capture@"{
v = p[foo (), 0];
p[foo (), 0] = p[foo (), 0] + 6;
}
if (cnt != 12 || v != 18)
abort ();
#pragma omp atomic read
v = x;
if (v != 24)
abort ();"
./315333330/atomic-14.c@112@ATOMIC@#pragma omp atomic capture@"{ v = p[foo (), 0]; p[foo (), 0]++; }
#pragma omp atomic capture
{ v = p[foo (), 0]; ++p[foo (), 0]; }
#pragma omp atomic capture
{ p[foo (), 0]++; v = p[foo (), 0]; }
#pragma omp atomic capture
{ ++p[foo (), 0]; v = p[foo (), 0]; }
if (cnt != 20 || v != 28)
abort ();
#pragma omp atomic capture"
./315333330/atomic-14.c@114@ATOMIC@#pragma omp atomic capture@"{ v = p[foo (), 0]; ++p[foo (), 0]; }
#pragma omp atomic capture
{ p[foo (), 0]++; v = p[foo (), 0]; }
#pragma omp atomic capture
{ ++p[foo (), 0]; v = p[foo (), 0]; }
if (cnt != 20 || v != 28)
abort ();
#pragma omp atomic capture
{ v = p[foo (), 0]; p[foo (), 0]--; }
#pragma omp atomic capture"
./315333330/atomic-14.c@116@ATOMIC@#pragma omp atomic capture@"{ p[foo (), 0]++; v = p[foo (), 0]; }
#pragma omp atomic capture
{ ++p[foo (), 0]; v = p[foo (), 0]; }
if (cnt != 20 || v != 28)
abort ();
#pragma omp atomic capture
{ v = p[foo (), 0]; p[foo (), 0]--; }
#pragma omp atomic capture
{ v = p[foo (), 0]; --p[foo (), 0]; }
#pragma omp atomic capture"
./315333330/atomic-14.c@118@ATOMIC@#pragma omp atomic capture@"{ ++p[foo (), 0]; v = p[foo (), 0]; }
if (cnt != 20 || v != 28)
abort ();
#pragma omp atomic capture
{ v = p[foo (), 0]; p[foo (), 0]--; }
#pragma omp atomic capture
{ v = p[foo (), 0]; --p[foo (), 0]; }
#pragma omp atomic capture
{ p[foo (), 0]--; v = p[foo (), 0]; }
#pragma omp atomic capture"
./315333330/atomic-14.c@122@ATOMIC@#pragma omp atomic capture@"{ v = p[foo (), 0]; p[foo (), 0]--; }
#pragma omp atomic capture
{ v = p[foo (), 0]; --p[foo (), 0]; }
#pragma omp atomic capture
{ p[foo (), 0]--; v = p[foo (), 0]; }
#pragma omp atomic capture
{ --p[foo (), 0]; v = p[foo (), 0]; }
if (cnt != 28 || v != 24)
abort ();
return 0;"
./315333330/atomic-14.c@124@ATOMIC@#pragma omp atomic capture@"{ v = p[foo (), 0]; --p[foo (), 0]; }
#pragma omp atomic capture
{ p[foo (), 0]--; v = p[foo (), 0]; }
#pragma omp atomic capture
{ --p[foo (), 0]; v = p[foo (), 0]; }
if (cnt != 28 || v != 24)
abort ();
return 0;
}"
./315333330/atomic-14.c@126@ATOMIC@#pragma omp atomic capture@"{ p[foo (), 0]--; v = p[foo (), 0]; }
#pragma omp atomic capture
{ --p[foo (), 0]; v = p[foo (), 0]; }
if (cnt != 28 || v != 24)
abort ();
return 0;
}"
./315333330/atomic-14.c@128@ATOMIC@#pragma omp atomic capture@"{ --p[foo (), 0]; v = p[foo (), 0]; }
if (cnt != 28 || v != 24)
abort ();
return 0;
}"
./315333330/thread-limit-2.c@43@ATOMIC@#pragma omp atomic capture@v = ++cnt;
./315333330/atomic-23.c@15@ATOMIC@#pragma omp atomic capture@"{
r = s.a;
s.a = 0;
}
return r;
}
int
f3 (void)
{
int r;"
./315333330/atomic-23.c@26@ATOMIC@#pragma omp atomic capture@"{
r = s.a;
s.a = s.a + 32;
}
return r;
}
int
f4 (void)
{
int r;"
./315333330/atomic-23.c@37@ATOMIC@#pragma omp atomic capture@r = s.a = s.a + 32;
./315333330/_Atomic-1.c@87@ATOMIC@#pragma omp atomic capture@b = j += c;
./315333330/_Atomic-1.c@89@ATOMIC@#pragma omp atomic capture@b = ++j;
./315333330/_Atomic-1.c@91@ATOMIC@#pragma omp atomic capture@"{ b = j; j = c; }
#pragma omp atomic capture
{ b = j; j++; }
#pragma omp atomic capture
{ j *= c; b = j; }
}"
./315333330/_Atomic-1.c@93@ATOMIC@#pragma omp atomic capture@"{ b = j; j++; }
#pragma omp atomic capture
{ j *= c; b = j; }
}"
./315333330/_Atomic-1.c@95@ATOMIC@#pragma omp atomic capture@"{ j *= c; b = j; }
}"
./315333330/pr69389.c@26@ATOMIC@#pragma omp atomic capture@v = s.b += 8;
./315333330/pr69389.c@34@ATOMIC@#pragma omp atomic capture@"{
v = s.b;
s.b -= 4;
}
return v;
}
void
f6 (void)
{
#pragma omp atomic"
./315333330/pr69389.c@57@ATOMIC@#pragma omp atomic capture@v = s.b = 8 + s.b;
./315333330/pr69389.c@65@ATOMIC@#pragma omp atomic capture@"{
v = s.b;
s.b = s.b - 4;
}
return v;
}
int
main ()
{
if (f1 () != 11)"
./315333330/atomic-13.c@17@ATOMIC@#pragma omp atomic capture@i = l += 4;
./315333330/atomic-13.c@19@ATOMIC@#pragma omp atomic capture@m = j += 4;
./315333330/atomic-13.c@23@ATOMIC@#pragma omp atomic capture@"{
i = l;
l += 4;
}
#pragma omp atomic capture
{
m = j;
j += 4;
}
if (i != 88 || m != 99)"
./315333330/atomic-13.c@28@ATOMIC@#pragma omp atomic capture@"{
m = j;
j += 4;
}
if (i != 88 || m != 99)
abort ();
#pragma omp atomic capture
{
l += 4;
i = l;"
./315333330/atomic-13.c@35@ATOMIC@#pragma omp atomic capture@"{
l += 4;
i = l;
}
#pragma omp atomic capture
{
j += 4;
m = j;
}
if (i != 96 || m != 107)"
./315333330/atomic-13.c@40@ATOMIC@#pragma omp atomic capture@"{
j += 4;
m = j;
}
if (i != 96 || m != 107)
abort ();
}
int
main ()
{"
./315333330/thread-limit-1.c@29@ATOMIC@#pragma omp atomic capture@v = ++cnt;
./315333330/pr64824.c@7@ATOMIC@#pragma omp atomic capture@a = b = c << b;
./315333330/pr67495.c@5@ATOMIC@#pragma omp atomic capture@a = (float)a + b;
./315333330/pr67495.c@13@ATOMIC@#pragma omp atomic capture@(float) a = b += c;
./315333330/pr67495.c@15@ATOMIC@#pragma omp atomic capture@"{ a += b; (float) c = a; }
#pragma omp atomic capture
{ a += b; c = (float) a; }
#pragma omp atomic capture
a = (int)a + b;
#pragma omp atomic read
(int) a = b;
#pragma omp atomic write
(int) a = b;
#pragma omp atomic read"
./315333330/pr67495.c@17@ATOMIC@#pragma omp atomic capture@"{ a += b; c = (float) a; }
#pragma omp atomic capture
a = (int)a + b;
#pragma omp atomic read
(int) a = b;
#pragma omp atomic write
(int) a = b;
#pragma omp atomic read
a = (int) b;
#pragma omp atomic capture"
./315333330/pr67495.c@19@ATOMIC@#pragma omp atomic capture@a = (int)a + b;
./315333330/pr67495.c@27@ATOMIC@#pragma omp atomic capture@(int) a = b += c;
./315333330/pr67495.c@29@ATOMIC@#pragma omp atomic capture@"{ a += b; (int) c = a; }
#pragma omp atomic capture
{ a += b; c = (int) a; }
}"
./315333330/pr67495.c@31@ATOMIC@#pragma omp atomic capture@"{ a += b; c = (int) a; }
}"
./315333330/atomic-15.c@19@ATOMIC@#pragma omp atomic capture@v = x = x | 16;
./315333330/atomic-15.c@23@ATOMIC@#pragma omp atomic capture@v = x = x + 14 * 2 / 4;
./315333330/atomic-15.c@27@ATOMIC@#pragma omp atomic capture@v = x = 5 | x;
./315333330/atomic-15.c@31@ATOMIC@#pragma omp atomic capture@v = x = 40 + 12 - 2 - 7 - x;
./315333330/atomic-15.c@39@ATOMIC@#pragma omp atomic capture@"{ v = x; x = 3 + x; }
if (v != 6)
abort ();
#pragma omp atomic capture
{ v = x; x = -1 * -1 * -1 * -1 - x; }
if (v != 9)
abort ();
#pragma omp atomic read
v = x;
if (v != -8)"
./315333330/atomic-15.c@43@ATOMIC@#pragma omp atomic capture@"{ v = x; x = -1 * -1 * -1 * -1 - x; }
if (v != 9)
abort ();
#pragma omp atomic read
v = x;
if (v != -8)
abort ();
#pragma omp atomic capture
{ x = 2 * 2 - x; v = x; }
if (v != 12)"
./315333330/atomic-15.c@51@ATOMIC@#pragma omp atomic capture@"{ x = 2 * 2 - x; v = x; }
if (v != 12)
abort ();
#pragma omp atomic capture
{ x = 7 & x; v = x; }
if (v != 4)
abort ();
#pragma omp atomic capture
{ v = x; x = 6; }
if (v != 4)"
./315333330/atomic-15.c@55@ATOMIC@#pragma omp atomic capture@"{ x = 7 & x; v = x; }
if (v != 4)
abort ();
#pragma omp atomic capture
{ v = x; x = 6; }
if (v != 4)
abort ();
#pragma omp atomic read
v = x;
if (v != 6)"
./315333330/atomic-15.c@59@ATOMIC@#pragma omp atomic capture@"{ v = x; x = 6; }
if (v != 4)
abort ();
#pragma omp atomic read
v = x;
if (v != 6)
abort ();
#pragma omp atomic capture
{ v = x; x = 7 * 8 + 23; }
if (v != 6)"
./315333330/atomic-15.c@67@ATOMIC@#pragma omp atomic capture@"{ v = x; x = 7 * 8 + 23; }
if (v != 6)
abort ();
#pragma omp atomic read
v = x;
if (v != 79)
abort ();
#pragma omp atomic capture
{ v = x; x = 23 + 6 * 4; }
if (v != 79)"
./315333330/atomic-15.c@75@ATOMIC@#pragma omp atomic capture@"{ v = x; x = 23 + 6 * 4; }
if (v != 79)
abort ();
#pragma omp atomic read
v = x;
if (v != 47)
abort ();
#pragma omp atomic capture
{ v = x; x = l ? 17 : 12; }
if (v != 47)"
./315333330/atomic-15.c@83@ATOMIC@#pragma omp atomic capture@"{ v = x; x = l ? 17 : 12; }
if (v != 47)
abort ();
#pragma omp atomic capture
{ v = x; x = l = s++ + 3; }
if (v != 17 || l != 4 || s != 2)
abort ();
#pragma omp atomic read
v = x;
if (v != 4)"
./315333330/atomic-15.c@87@ATOMIC@#pragma omp atomic capture@"{ v = x; x = l = s++ + 3; }
if (v != 17 || l != 4 || s != 2)
abort ();
#pragma omp atomic read
v = x;
if (v != 4)
abort ();
return 0;
}"
./315333330/atomic-16.c@19@ATOMIC@#pragma omp atomic capture@v = p[foo () + foo (), 0] = p[foo () + foo (), 0] + 3;
./315333330/atomic-16.c@23@ATOMIC@#pragma omp atomic capture@v = p[foo (), 0] = 12 * 1 / 2 + (foo (), 0) + p[foo (), 0];
./315333330/atomic-16.c@27@ATOMIC@#pragma omp atomic capture@"{
v = p[foo () & 0]; p[foo () & 0] = (foo (), 1) * 9 - p[foo () & 0];
}
if (cnt != 13 || v != 25)
abort ();
#pragma omp atomic read
v = x;
if (v != -16)
abort ();
#pragma omp atomic capture"
./315333330/atomic-16.c@37@ATOMIC@#pragma omp atomic capture@"{
p[0 & foo ()] = 16 - 2 + 3 + p[0 & foo ()]; v = p[0 & foo ()];
}
if (cnt != 16 || v != 1)
abort ();
#pragma omp atomic capture
{
v = p[foo (), 0]; p[foo (), 0] = (foo (), 7) ? 13 : foo () + 6;
}
if (cnt != 19 || v != 1)"
./315333330/atomic-16.c@43@ATOMIC@#pragma omp atomic capture@"{
v = p[foo (), 0]; p[foo (), 0] = (foo (), 7) ? 13 : foo () + 6;
}
if (cnt != 19 || v != 1)
abort ();
#pragma omp atomic read
v = x;
if (v != 13)
abort ();
return 0;"
./315333330/atomic-12.c@6@ATOMIC@#pragma omp atomic capture@v = ++x1;
./315333330/atomic-12.c@10@ATOMIC@#pragma omp atomic capture@v = x2++;
./315333330/atomic-12.c@14@ATOMIC@#pragma omp atomic capture@v = --x3;
./315333330/atomic-12.c@18@ATOMIC@#pragma omp atomic capture@v = x4--;
./315333330/atomic-12.c@22@ATOMIC@#pragma omp atomic capture@"{ v = x5; x5 |= 1; }
if (v)
abort ();
#pragma omp atomic capture
{ x6 |= 1; v = x6; }
if (!v)
abort ();
}
void
bar (void)"
./315333330/atomic-12.c@26@ATOMIC@#pragma omp atomic capture@"{ x6 |= 1; v = x6; }
if (!v)
abort ();
}
void
bar (void)
{
#pragma omp atomic write
x1 = 0;
#pragma omp atomic write"
./315333330/atomic-12.c@42@ATOMIC@#pragma omp atomic capture@"{ ++x1; v = x1; }
if (!v)
abort ();
#pragma omp atomic capture
{ v = x2; x2++; }
if (v)
abort ();
#pragma omp atomic capture
{ --x3; v = x3; }
if (v)"
./315333330/atomic-12.c@46@ATOMIC@#pragma omp atomic capture@"{ v = x2; x2++; }
if (v)
abort ();
#pragma omp atomic capture
{ --x3; v = x3; }
if (v)
abort ();
#pragma omp atomic capture
{ v = x4; x4--; }
if (!v)"
./315333330/atomic-12.c@50@ATOMIC@#pragma omp atomic capture@"{ --x3; v = x3; }
if (v)
abort ();
#pragma omp atomic capture
{ v = x4; x4--; }
if (!v)
abort ();
#pragma omp atomic write
x1 = 0;
#pragma omp atomic write"
./315333330/atomic-12.c@54@ATOMIC@#pragma omp atomic capture@"{ v = x4; x4--; }
if (!v)
abort ();
#pragma omp atomic write
x1 = 0;
#pragma omp atomic write
x2 = 0;
#pragma omp atomic write
x3 = 1;
#pragma omp atomic write"
./315333330/atomic-12.c@66@ATOMIC@#pragma omp atomic capture@"{ x1++; v = x1; }
if (!v)
abort ();
#pragma omp atomic capture
{ v = x2; ++x2; }
if (v)
abort ();
#pragma omp atomic capture
{ x3--; v = x3; }
if (v)"
./315333330/atomic-12.c@70@ATOMIC@#pragma omp atomic capture@"{ v = x2; ++x2; }
if (v)
abort ();
#pragma omp atomic capture
{ x3--; v = x3; }
if (v)
abort ();
#pragma omp atomic capture
{ v = x4; --x4; }
if (!v)"
./315333330/atomic-12.c@74@ATOMIC@#pragma omp atomic capture@"{ x3--; v = x3; }
if (v)
abort ();
#pragma omp atomic capture
{ v = x4; --x4; }
if (!v)
abort ();
}
int
main ()"
./315333330/atomic-12.c@78@ATOMIC@#pragma omp atomic capture@"{ v = x4; --x4; }
if (!v)
abort ();
}
int
main ()
{
#pragma omp atomic write
x3 = 1;
#pragma omp atomic write"
./315333330/atomic-7.c@18@ATOMIC@#pragma omp atomic capture@i = l += 4;
./315333330/atomic-7.c@20@ATOMIC@#pragma omp atomic capture@m = j += 4;
./315333330/atomic-7.c@24@ATOMIC@#pragma omp atomic capture@"{
i = l;
l += 4;
}
#pragma omp atomic capture
{
m = j;
j += 4;
}
if (i != 88 || m != 99)"
./315333330/atomic-7.c@29@ATOMIC@#pragma omp atomic capture@"{
m = j;
j += 4;
}
if (i != 88 || m != 99)
abort ();
#pragma omp atomic capture
{
l += 4;
i = l;"
./315333330/atomic-7.c@36@ATOMIC@#pragma omp atomic capture@"{
l += 4;
i = l;
}
#pragma omp atomic capture
{
j += 4;
m = j;
}
if (i != 96 || m != 107)"
./315333330/atomic-7.c@41@ATOMIC@#pragma omp atomic capture@"{
j += 4;
m = j;
}
if (i != 96 || m != 107)
abort ();
}
long long l, m;
int i, j;
int"
./315333330/atomic-18.c@7@ATOMIC@#pragma omp atomic capture@a = b = c << b;
./315333330/atomic-18.c@18@ATOMIC@#pragma omp atomic capture@a = b = c + b;
./315333330/atomic-18.c@29@ATOMIC@#pragma omp atomic capture@a = b = c + b;
./315333330/atomic-18.c@40@ATOMIC@#pragma omp atomic capture@a = b = c << b;
./315333330/atomic-9.c@28@ATOMIC@#pragma omp atomic capture@"{
v = x;
x = x | 1 ^ 2;
}
if (v != 0)
abort ();
#pragma omp atomic capture
{
v = x;
x = x | 4 | 2;"
./315333330/atomic-9.c@35@ATOMIC@#pragma omp atomic capture@"{
v = x;
x = x | 4 | 2;
}
if (v != 3)
abort ();
#pragma omp atomic read
v = x;
if (v != 7)
abort ();"
./315333330/atomic-9.c@46@ATOMIC@#pragma omp atomic capture@"{
x = x ^ 6 & 2;
v = x;
}
if (v != 5)
abort ();
#pragma omp atomic capture
{ x = x - (6 + 4); v = x; }
if (v != -5)
abort ();"
./315333330/atomic-9.c@53@ATOMIC@#pragma omp atomic capture@"{ x = x - (6 + 4); v = x; }
if (v != -5)
abort ();
#pragma omp atomic capture
{ v = x; x = x - (1 | 2); }
if (v != -5)
abort ();
#pragma omp atomic read
v = x;
if (v != -8)"
./315333330/atomic-9.c@57@ATOMIC@#pragma omp atomic capture@"{ v = x; x = x - (1 | 2); }
if (v != -5)
abort ();
#pragma omp atomic read
v = x;
if (v != -8)
abort ();
#pragma omp atomic
x = x * -4 / 2;
#pragma omp atomic read"
./315333330/atomic-9.c@78@ATOMIC@#pragma omp atomic capture@"{
p[foo (), 0] += 6;
v = p[foo (), 0];
}
if (cnt != 4 || v != 6)
abort ();
#pragma omp atomic capture
{
v = p[foo (), 0];
p[foo (), 0] += 6;"
./315333330/atomic-9.c@85@ATOMIC@#pragma omp atomic capture@"{
v = p[foo (), 0];
p[foo (), 0] += 6;
}
if (cnt != 6 || v != 6)
abort ();
#pragma omp atomic read
v = x;
if (v != 12)
abort ();"
./315333330/atomic-9.c@96@ATOMIC@#pragma omp atomic capture@"{
p[foo (), 0] = p[foo (), 0] + 6;
v = p[foo (), 0];
}
if (cnt != 9 || v != 18)
abort ();
#pragma omp atomic capture
{
v = p[foo (), 0];
p[foo (), 0] = p[foo (), 0] + 6;"
./315333330/atomic-9.c@103@ATOMIC@#pragma omp atomic capture@"{
v = p[foo (), 0];
p[foo (), 0] = p[foo (), 0] + 6;
}
if (cnt != 12 || v != 18)
abort ();
#pragma omp atomic read
v = x;
if (v != 24)
abort ();"
./315333330/atomic-9.c@114@ATOMIC@#pragma omp atomic capture@"{ v = p[foo (), 0]; p[foo (), 0]++; }
#pragma omp atomic capture
{ v = p[foo (), 0]; ++p[foo (), 0]; }
#pragma omp atomic capture
{ p[foo (), 0]++; v = p[foo (), 0]; }
#pragma omp atomic capture
{ ++p[foo (), 0]; v = p[foo (), 0]; }
if (cnt != 20 || v != 28)
abort ();
#pragma omp atomic capture"
./315333330/atomic-9.c@116@ATOMIC@#pragma omp atomic capture@"{ v = p[foo (), 0]; ++p[foo (), 0]; }
#pragma omp atomic capture
{ p[foo (), 0]++; v = p[foo (), 0]; }
#pragma omp atomic capture
{ ++p[foo (), 0]; v = p[foo (), 0]; }
if (cnt != 20 || v != 28)
abort ();
#pragma omp atomic capture
{ v = p[foo (), 0]; p[foo (), 0]--; }
#pragma omp atomic capture"
./315333330/atomic-9.c@118@ATOMIC@#pragma omp atomic capture@"{ p[foo (), 0]++; v = p[foo (), 0]; }
#pragma omp atomic capture
{ ++p[foo (), 0]; v = p[foo (), 0]; }
if (cnt != 20 || v != 28)
abort ();
#pragma omp atomic capture
{ v = p[foo (), 0]; p[foo (), 0]--; }
#pragma omp atomic capture
{ v = p[foo (), 0]; --p[foo (), 0]; }
#pragma omp atomic capture"
./315333330/atomic-9.c@120@ATOMIC@#pragma omp atomic capture@"{ ++p[foo (), 0]; v = p[foo (), 0]; }
if (cnt != 20 || v != 28)
abort ();
#pragma omp atomic capture
{ v = p[foo (), 0]; p[foo (), 0]--; }
#pragma omp atomic capture
{ v = p[foo (), 0]; --p[foo (), 0]; }
#pragma omp atomic capture
{ p[foo (), 0]--; v = p[foo (), 0]; }
#pragma omp atomic capture"
./315333330/atomic-9.c@124@ATOMIC@#pragma omp atomic capture@"{ v = p[foo (), 0]; p[foo (), 0]--; }
#pragma omp atomic capture
{ v = p[foo (), 0]; --p[foo (), 0]; }
#pragma omp atomic capture
{ p[foo (), 0]--; v = p[foo (), 0]; }
#pragma omp atomic capture
{ --p[foo (), 0]; v = p[foo (), 0]; }
if (cnt != 28 || v != 24)
abort ();
}"
./315333330/atomic-9.c@126@ATOMIC@#pragma omp atomic capture@"{ v = p[foo (), 0]; --p[foo (), 0]; }
#pragma omp atomic capture
{ p[foo (), 0]--; v = p[foo (), 0]; }
#pragma omp atomic capture
{ --p[foo (), 0]; v = p[foo (), 0]; }
if (cnt != 28 || v != 24)
abort ();
}
int x = 6;
int"
./315333330/atomic-9.c@128@ATOMIC@#pragma omp atomic capture@"{ p[foo (), 0]--; v = p[foo (), 0]; }
#pragma omp atomic capture
{ --p[foo (), 0]; v = p[foo (), 0]; }
if (cnt != 28 || v != 24)
abort ();
}
int x = 6;
int
main ()
{"
./315333330/atomic-9.c@130@ATOMIC@#pragma omp atomic capture@"{ --p[foo (), 0]; v = p[foo (), 0]; }
if (cnt != 28 || v != 24)
abort ();
}
int x = 6;
int
main ()
{
bar <int> ();
return 0;"
./315333330/atomic-8.c@26@ATOMIC@#pragma omp atomic capture@"{
v = x;
x = x | 1 ^ 2;
}
if (v != 0)
abort ();
#pragma omp atomic capture
{
v = x;
x = x | 4 | 2;"
./315333330/atomic-8.c@33@ATOMIC@#pragma omp atomic capture@"{
v = x;
x = x | 4 | 2;
}
if (v != 3)
abort ();
#pragma omp atomic read
v = x;
if (v != 7)
abort ();"
./315333330/atomic-8.c@44@ATOMIC@#pragma omp atomic capture@"{
x = x ^ 6 & 2;
v = x;
}
if (v != 5)
abort ();
#pragma omp atomic capture
{ x = x - (6 + 4); v = x; }
if (v != -5)
abort ();"
./315333330/atomic-8.c@51@ATOMIC@#pragma omp atomic capture@"{ x = x - (6 + 4); v = x; }
if (v != -5)
abort ();
#pragma omp atomic capture
{ v = x; x = x - (1 | 2); }
if (v != -5)
abort ();
#pragma omp atomic read
v = x;
if (v != -8)"
./315333330/atomic-8.c@55@ATOMIC@#pragma omp atomic capture@"{ v = x; x = x - (1 | 2); }
if (v != -5)
abort ();
#pragma omp atomic read
v = x;
if (v != -8)
abort ();
#pragma omp atomic
x = x * -4 / 2;
#pragma omp atomic read"
./315333330/atomic-8.c@76@ATOMIC@#pragma omp atomic capture@"{
p[foo (), 0] += 6;
v = p[foo (), 0];
}
if (cnt != 4 || v != 6)
abort ();
#pragma omp atomic capture
{
v = p[foo (), 0];
p[foo (), 0] += 6;"
./315333330/atomic-8.c@83@ATOMIC@#pragma omp atomic capture@"{
v = p[foo (), 0];
p[foo (), 0] += 6;
}
if (cnt != 6 || v != 6)
abort ();
#pragma omp atomic read
v = x;
if (v != 12)
abort ();"
./315333330/atomic-8.c@94@ATOMIC@#pragma omp atomic capture@"{
p[foo (), 0] = p[foo (), 0] + 6;
v = p[foo (), 0];
}
if (cnt != 9 || v != 18)
abort ();
#pragma omp atomic capture
{
v = p[foo (), 0];
p[foo (), 0] = p[foo (), 0] + 6;"
./315333330/atomic-8.c@101@ATOMIC@#pragma omp atomic capture@"{
v = p[foo (), 0];
p[foo (), 0] = p[foo (), 0] + 6;
}
if (cnt != 12 || v != 18)
abort ();
#pragma omp atomic read
v = x;
if (v != 24)
abort ();"
./315333330/atomic-8.c@112@ATOMIC@#pragma omp atomic capture@"{ v = p[foo (), 0]; p[foo (), 0]++; }
#pragma omp atomic capture
{ v = p[foo (), 0]; ++p[foo (), 0]; }
#pragma omp atomic capture
{ p[foo (), 0]++; v = p[foo (), 0]; }
#pragma omp atomic capture
{ ++p[foo (), 0]; v = p[foo (), 0]; }
if (cnt != 20 || v != 28)
abort ();
#pragma omp atomic capture"
./315333330/atomic-8.c@114@ATOMIC@#pragma omp atomic capture@"{ v = p[foo (), 0]; ++p[foo (), 0]; }
#pragma omp atomic capture
{ p[foo (), 0]++; v = p[foo (), 0]; }
#pragma omp atomic capture
{ ++p[foo (), 0]; v = p[foo (), 0]; }
if (cnt != 20 || v != 28)
abort ();
#pragma omp atomic capture
{ v = p[foo (), 0]; p[foo (), 0]--; }
#pragma omp atomic capture"
./315333330/atomic-8.c@116@ATOMIC@#pragma omp atomic capture@"{ p[foo (), 0]++; v = p[foo (), 0]; }
#pragma omp atomic capture
{ ++p[foo (), 0]; v = p[foo (), 0]; }
if (cnt != 20 || v != 28)
abort ();
#pragma omp atomic capture
{ v = p[foo (), 0]; p[foo (), 0]--; }
#pragma omp atomic capture
{ v = p[foo (), 0]; --p[foo (), 0]; }
#pragma omp atomic capture"
./315333330/atomic-8.c@118@ATOMIC@#pragma omp atomic capture@"{ ++p[foo (), 0]; v = p[foo (), 0]; }
if (cnt != 20 || v != 28)
abort ();
#pragma omp atomic capture
{ v = p[foo (), 0]; p[foo (), 0]--; }
#pragma omp atomic capture
{ v = p[foo (), 0]; --p[foo (), 0]; }
#pragma omp atomic capture
{ p[foo (), 0]--; v = p[foo (), 0]; }
#pragma omp atomic capture"
./315333330/atomic-8.c@122@ATOMIC@#pragma omp atomic capture@"{ v = p[foo (), 0]; p[foo (), 0]--; }
#pragma omp atomic capture
{ v = p[foo (), 0]; --p[foo (), 0]; }
#pragma omp atomic capture
{ p[foo (), 0]--; v = p[foo (), 0]; }
#pragma omp atomic capture
{ --p[foo (), 0]; v = p[foo (), 0]; }
if (cnt != 28 || v != 24)
abort ();
return 0;"
./315333330/atomic-8.c@124@ATOMIC@#pragma omp atomic capture@"{ v = p[foo (), 0]; --p[foo (), 0]; }
#pragma omp atomic capture
{ p[foo (), 0]--; v = p[foo (), 0]; }
#pragma omp atomic capture
{ --p[foo (), 0]; v = p[foo (), 0]; }
if (cnt != 28 || v != 24)
abort ();
return 0;
}"
./315333330/atomic-8.c@126@ATOMIC@#pragma omp atomic capture@"{ p[foo (), 0]--; v = p[foo (), 0]; }
#pragma omp atomic capture
{ --p[foo (), 0]; v = p[foo (), 0]; }
if (cnt != 28 || v != 24)
abort ();
return 0;
}"
./315333330/atomic-8.c@128@ATOMIC@#pragma omp atomic capture@"{ --p[foo (), 0]; v = p[foo (), 0]; }
if (cnt != 28 || v != 24)
abort ();
return 0;
}"
./408823577/05_dag.c@71@ATOMIC@#pragma omp atomic capture@u_ancestors = ++nodes[idx].u_ancestors;
./408823577/10_lab_exercise.v2.my.c@48@ATOMIC@#pragma omp atomic capture@"{ mystart = next_bunch; next_bunch += bunch; }
if( mystart < ndata ) {
mystop = mystart + bunch;
mystop = (mystop > ndata ? ndata : mystop);
#if defined(DETAILS)
printf(""\tthread %d processing [%d:%d]\n"",
me, mystart, mystop);
#endif
for( ; mystart < mystop; mystart++ )
heavy_work( mystart ); }"
./298775055/MeshGenerator.cpp@161@ATOMIC@#pragma omp atomic capture@indexOffset = _counter++;
./298775055/MeshGenerator.cpp@196@ATOMIC@#pragma omp atomic capture@indexOffset = _counter++;
./298775055/MeshGenerator.cpp@231@ATOMIC@#pragma omp atomic capture@indexOffset = _counter++;
./218161285/CT_OMP_TARGET_IMPL.c@22@ATOMIC@#pragma omp atomic capture@"{
ret = ARRAY[IDX[i]];
ARRAY[IDX[i]] += 1;
}
}
}
}
}

void STRIDE1_ADD( uint64_t *restrict ARRAY,"
./218161285/CT_OMP_TARGET_IMPL.c@46@ATOMIC@#pragma omp atomic capture@"{
ret = ARRAY[i];
ARRAY[i] += 1;
}
}
}
}
}

void STRIDEN_ADD( uint64_t *restrict ARRAY,"
./218161285/CT_OMP_TARGET_IMPL.c@71@ATOMIC@#pragma omp atomic capture@"{
ret = ARRAY[i];
ARRAY[i] += 1;
}
}
}
}
}

"
./218161285/CT_OMP_TARGET_IMPL.c@96@ATOMIC@#pragma omp atomic capture@"{
